scene_id;rt;accuracy;confResp;subnum;run;scene_num;high.conf.correct
B3;1.93723512708675;0;0;7;2;3;0
B9;0.634957559988834;1;1;7;2;9;1
A5;0.751567715313286;1;0;7;2;5;0
A7;1.43596456781961;1;0;7;2;7;0
A1;0.618095558136702;1;0;7;2;1;0
A8;0.83507914096117;1;1;7;2;8;1
A15;1.50334687589202;1;0;7;2;15;0
B16;0.718388183275238;0;0;7;2;16;0
B14;0.952012883033603;0;1;7;2;14;0
A0;0.551465390948579;1;0;7;2;0;0
B13;1.50311730674002;1;0;7;2;13;0
A9;0.651502016349696;1;1;7;2;9;1
B8;0.901852033566684;1;1;7;2;8;1
B12;0.568001918145455;1;1;7;2;12;1
B15;0.468745752237737;1;1;7;2;15;1
A13;1.7201722523896;1;0;7;2;13;0
B7;1.6194046306191;1;0;7;2;7;0
A4;2.00469446158968;0;0;7;2;4;0
A6;0.735027789953165;1;1;7;2;6;1
A12;0.484297171118669;1;1;7;2;12;1
A10;0.768451616866514;1;1;7;2;10;1
A3;1.5030123393517;0;0;7;2;3;0
B6;0.568077434320003;1;1;7;2;6;1
B4;1.170360287535;0;0;7;2;4;0
B6;1.9038256482454;1;1;7;3;6;1
A4;1.068849964533;1;1;7;3;4;1
A12;0.651073839631863;1;1;7;3;12;1
A14;1.36945975746494;0;0;7;3;14;0
B9;0.584548262297176;1;1;7;3;9;1
B3;0.835320037440397;0;1;7;3;3;0
B15;0.618219404597767;1;1;7;3;15;1
B8;0.718201280687936;1;1;7;3;8;1
A11;0.55112330277916;1;1;7;3;11;1
A5;0.684906586539;1;1;7;3;5;1
A17;0.752057815203443;1;1;7;3;17;1
A8;0.468069505062886;1;1;7;3;8;1
B10;0.467867499450222;1;1;7;3;10;1
A13;0.551067798398435;1;1;7;3;13;1
A10;1.55331817979459;1;1;7;3;10;1
B4;1.08536157128401;1;1;7;3;4;1
B2;1.01880087901372;1;1;7;3;2;1
B5;0.501061757095158;1;1;7;3;5;1
B11;0.468586413189769;1;1;7;3;11;1
B14;0.918762365705334;0;0;7;3;14;0
B16;0.835027034743689;1;0;7;3;16;0
A15;0.568154083215632;1;1;7;3;15;1
A9;0.467788207344711;1;1;7;3;9;1
B12;0.551084789563902;1;1;7;3;12;1
A16;0.551486535579897;1;1;7;3;16;1
A7;0.584689855226316;1;1;7;3;7;1
A0;1.41936687252019;0;0;7;3;0;0
B13;1.45274652249645;1;1;7;3;13;1
B0;0.885135777993128;0;0;7;3;0;0
A1;0.684722327045165;1;1;7;3;1;1
A2;0.751970594050363;1;1;7;3;2;1
B1;0.517822567257099;1;1;7;3;1;1
A3;0.66807252576109;0;1;7;3;3;0
B17;0.701699868659489;1;1;7;3;17;1
B7;0.484061560709961;1;1;7;3;7;1
A6;0.652286629076116;1;1;7;3;6;1
B11;0.684823141200468;0;1;7;4;11;0
A15;0.851919998181984;1;1;7;4;15;1
B6;0.551172388251871;1;1;7;4;6;1
A11;1.20250373799354;1;1;7;4;11;1
B12;0.500842005130835;1;1;7;4;12;1
A13;0.601201839628629;1;1;7;4;13;1
B8;0.801678724004887;1;1;7;4;8;1
B0;0.785079141031019;1;1;7;4;0;1
B2;0.517810484743677;1;1;7;4;2;1
A16;0.484416864230298;1;1;7;4;16;1
A1;0.902811843901873;1;1;7;4;1;1
B15;0.534667955478653;1;1;7;4;15;1
B17;0.551572246360593;0;1;7;4;17;0
A7;0.634812191361561;1;1;7;4;7;1
B9;0.567908655619249;1;1;7;4;9;1
B13;1.00206008064561;1;1;7;4;13;1
A3;1.28553299303167;1;1;7;4;3;1
B4;0.751620954251848;1;1;7;4;4;1
B16;0.568044962361455;1;1;7;4;16;1
A4;1.87076316622552;1;0;7;4;4;0
A8;1.17355197772849;1;1;7;4;8;1
B3;1.28621830209158;1;1;7;4;3;1
B10;0.551463503041305;1;1;7;4;10;1
B5;0.768160124425776;1;1;7;4;5;1
B7;0.434095165459439;1;1;7;4;7;1
A10;0.451198441325687;1;1;7;4;10;1
A0;0.534452356863767;1;1;7;4;0;1
A17;0.601464635692537;1;1;7;4;17;1
A14;1.1356243675109;1;1;7;4;14;1
B1;0.618090272066183;1;1;7;4;1;1
A12;0.551315491320565;1;1;7;4;12;1
A9;0.5177587561775;1;1;7;4;9;1
B14;0.501196931116283;1;1;7;4;14;1
A6;0.584592439350672;1;1;7;4;6;1
A2;1.38588754134253;1;1;7;4;2;1
A5;0.601315113715827;1;1;7;4;5;1
B11;0.651680234470405;1;1;7;5;11;1
B15;0.68495114101097;1;1;7;5;15;1
B16;0.567631511366926;1;1;7;5;16;1
A17;0.651600187295116;1;1;7;5;17;1
A4;0.935445394250564;1;1;7;5;4;1
A15;0.534605277120136;1;1;7;5;15;1
B1;0.918784643057734;1;1;7;5;1;1
B7;0.501121792476624;1;1;7;5;7;1
B8;0.634968132246286;1;1;7;5;8;1
A11;0.534596215118654;1;1;7;5;11;1
B6;0.534178610891104;1;1;7;5;6;1
B10;0.601449910202064;1;1;7;5;10;1
A9;0.568022685009055;1;1;7;5;9;1
B14;0.668149552191608;0;1;7;5;14;0
A14;0.701428765663877;0;1;7;5;14;0
A6;0.601490688859485;1;1;7;5;6;1
A1;0.5679558533011;1;1;7;5;1;1
A2;0.818934165057726;1;1;7;5;2;1
B3;0.56810197699815;1;1;7;5;3;1
A0;0.818509764270857;1;1;7;5;0;1
B12;0.568948135594837;1;1;7;5;12;1
A13;0.467626980505884;1;1;7;5;13;1
A3;0.835486928233877;1;1;7;5;3;1
B4;0.613926688907668;1;1;7;5;4;1
A16;0.60109687212389;1;1;7;5;16;1
B0;0.851665886351839;1;1;7;5;0;1
A7;0.701637567719445;1;1;7;5;7;1
A5;0.518078566994518;1;1;7;5;5;1
B9;0.55109951517079;1;1;7;5;9;1
B5;0.569164111628197;1;1;7;5;5;1
B13;0.551261497312225;1;1;7;5;13;1
A12;0.651572623872198;1;1;7;5;12;1
A10;0.61805477947928;1;1;7;5;10;1
B2;0.885113123222254;1;1;7;5;2;1
A8;0.61814690916799;1;1;7;5;8;1
B17;0.801784446695819;1;1;7;5;17;1
B13;0.734577713650651;1;1;7;6;13;1
A3;0.818514672806486;1;1;7;6;3;1
A0;2.1542409871472;1;1;7;6;0;1
A10;0.551698735915124;1;1;7;6;10;1
A15;0.751802570535801;1;1;7;6;15;1
B3;0.5347865158692;1;1;7;6;3;1
A13;0.618058177642524;1;1;7;6;13;1
B1;0.617993988911621;0;1;7;6;1;0
B2;0.617919982993044;1;1;7;6;2;1
B15;0.635741795180365;1;1;7;6;15;1
B6;0.46769154665526;1;1;7;6;6;1
A7;0.467842201469466;1;1;7;6;7;1
A12;0.467591110151261;1;1;7;6;12;1
A5;0.584640769753605;1;1;7;6;5;1
B16;0.485232438659295;1;1;7;6;16;1
A1;0.78531059785746;1;1;7;6;1;1
A9;0.51802872645203;1;1;7;6;9;1
B5;0.61828661407344;1;1;7;6;5;1
B14;0.885093111428432;1;1;7;6;14;1
A17;0.618217139155604;1;1;7;6;17;1
A16;0.484521076548845;1;1;7;6;16;1
B17;0.567895817919634;1;1;7;6;17;1
B9;0.517747806268744;1;1;7;6;9;1
A11;0.468003805959597;1;1;7;6;11;1
A2;0.68478915898595;1;1;7;6;2;1
B0;0.768225068342872;1;1;7;6;0;1
B10;0.46786334598437;1;1;7;6;10;1
B8;0.484578846371733;1;1;7;6;8;1
B7;0.467966803116724;1;1;7;6;7;1
A4;0.668189198127948;1;1;7;6;4;1
B4;0.684803884476423;1;1;7;6;4;1
B11;0.551172010716982;1;1;7;6;11;1
A8;0.651228647795506;1;1;7;6;8;1
A6;0.567990968353115;1;1;7;6;6;1
B12;0.451165969367139;1;1;7;6;12;1
A14;0.73497681657318;1;1;7;6;14;1
A5;3.0727027987595648;1;0;9;1;5;0
A8;1.737087115412578;1;1;9;1;8;1
A6;na;0;0;9;1;6;0
B6;2.3557362069841474;0;1;9;1;6;0
A13;1.4363768859766424;1;1;9;1;13;1
B1;3.3566340941470116;0;1;9;1;1;0
B11;2.204361812910065;1;1;9;1;11;1
B8;2.3714983160607517;0;1;9;1;8;0
A15;1.3365037532057613;1;1;9;1;15;1
B10;3.4913118665572256;1;0;9;1;10;0
A10;2.8222802858799696;0;0;9;1;10;0
B3;1.352797495899722;0;1;9;1;3;0
B9;1.7191626015119255;1;1;9;1;9;1
A14;2.755288396263495;0;0;9;1;14;0
B12;2.3212204165756702;1;0;9;1;12;0
A11;3.205990318907425;0;1;9;1;11;0
A9;1.4371199649758637;0;1;9;1;9;0
A16;2.2212513780687004;0;0;9;1;16;0
A17;2.8725483680609614;0;1;9;1;17;0
A3;1.1354929695371538;0;1;9;1;3;0
B17;3.3566325837746263;1;1;9;1;17;1
A1;na;0;0;9;1;1;0
B13;1.2025237497873604;0;1;9;1;13;0
A0;1.4696730906143785;0;1;9;1;0;0
B15;1.1194310612045228;0;1;9;1;15;0
B16;1.8374764013569802;1;1;9;1;16;1
B0;1.7535851292777807;1;1;9;1;0;1
B7;3.5914459079504013;1;0;9;1;7;0
A12;1.3193415745627135;0;1;9;1;12;0
A4;2.1543074413202703;0;0;9;1;4;0
B2;1.13575614313595;1;1;9;1;2;1
A7;2.8892389480024576;0;0;9;1;7;0
B5;2.0541379076894373;0;0;9;1;5;0
A2;na;0;0;9;1;2;0
B14;1.7869398589245975;1;0;9;1;14;0
B4;1.3026547702029347;1;1;9;1;4;1
A12;2.10406767739914;1;1;9;2;12;1
B17;1.61997817573138;1;1;9;2;17;1
A15;1.78720492077991;1;1;9;2;15;1
A13;2.72227462218143;1;0;9;2;13;0
B14;2.13711920985952;1;1;9;2;14;1
B10;1.46922867791727;1;0;9;2;10;0
B1;1.15243313042447;0;1;9;2;1;0
A8;0.885357795516029;1;1;9;2;8;1
A17;1.10187582136132;1;1;9;2;17;1
B9;0.952042711898685;1;1;9;2;9;1
B7;2.73897577449679;0;0;9;2;7;0
B8;1.3195439579431;1;1;9;2;8;1
A4;1.50290623912588;1;1;9;2;4;1
A7;2.03748659580015;0;1;9;2;7;0
A6;1.70359834469855;0;0;9;2;6;0
A3;1.68677900964394;1;1;9;2;3;1
B12;0.68439043359831;1;1;9;2;12;1
B13;2.47272318787873;1;1;9;2;13;1
A9;0.868509764084592;1;1;9;2;9;1
A1;1.10205932543613;0;1;9;2;1;0
B15;0.751975124934688;1;1;9;2;15;1
B2;2.02069444651715;1;0;9;2;2;0
B11;1.18572631431744;0;1;9;2;11;0
B0;2.55501729319803;1;0;9;2;0;0
A10;2.27136691776104;1;0;9;2;10;0
B4;1.36944389902055;1;1;9;2;4;1
A5;1.2019762576092;1;1;9;2;5;1
B5;1.02022360335104;1;1;9;2;5;1
A0;1.2525037380401;1;0;9;2;0;0
A2;1.35279711824842;1;0;9;2;2;0
A14;1.62017791601829;1;1;9;2;14;1
B3;1.5867159536574;1;1;9;2;3;1
B16;1.48650866164826;1;1;9;2;16;1
B6;1.21893416508101;1;1;9;2;6;1
A16;1.80369160720147;1;0;9;2;16;0
A11;1.40397252724506;0;1;9;2;11;0
A9;0.802493921015412;1;1;9;3;9;1
B16;1.25274538970552;1;1;9;3;16;1
B0;1.60346090537496;1;1;9;3;0;1
A14;1.68670877953991;1;1;9;3;14;1
B1;1.38630401296541;1;1;9;3;1;1
B17;1.06881484948099;1;1;9;3;17;1
B14;0.634665312478319;1;1;9;3;14;1
A12;0.668101599439979;1;1;9;3;12;1
A5;0.768350425176322;1;1;9;3;5;1
A0;0.734581111930311;1;1;9;3;0;1
A4;2.38828404643573;1;1;9;3;4;1
B4;0.652330050943419;1;1;9;3;4;1
B7;3.0222953890916;1;0;9;3;7;0
A7;1.61999063612893;1;1;9;3;7;1
B6;1.38606387167238;1;1;9;3;6;1
A16;1.63599137612619;1;1;9;3;16;1
A2;0.735065170563757;1;1;9;3;2;1
A17;1.98853966849856;1;0;9;3;17;0
A6;0.668107640696689;1;1;9;3;6;1
A10;2.02072880649939;1;0;9;3;10;0
A15;2.45520834904164;0;1;9;3;15;0
B15;1.1024482336361;0;1;9;3;15;0
B10;1.13548957114108;1;0;9;3;10;0
A13;2.72178527736105;1;1;9;3;13;1
A3;1.9204478864558;1;0;9;3;3;0
B9;1.16914070164785;1;1;9;3;9;1
A1;2.50495763542131;0;0;9;3;1;0
B5;0.885141064180061;1;1;9;3;5;1
B3;2.33783963392489;1;0;9;3;3;0
B12;0.618056667270139;1;1;9;3;12;1
B2;1.25258340756409;1;1;9;3;2;1
B11;0.95157073601149;1;1;9;3;11;1
B8;1.72019490716048;1;1;9;3;8;1
A11;0.768340608105063;1;1;9;3;11;1
A8;2.28852796368301;0;0;9;3;8;0
B13;0.869095014408231;1;1;9;3;13;1
A0;1.68663477385417;1;0;9;4;0;0
A4;0.885348356096074;1;1;9;4;4;1
B17;0.551162570947781;0;1;9;4;17;0
A8;0.835285300156102;1;1;9;4;8;1
A3;1.40234628668986;0;1;9;4;3;0
A13;0.534532026387751;1;1;9;4;13;1
B10;1.35260266414843;1;1;9;4;10;1
B16;0.735198456561193;1;1;9;4;16;1
B3;0.567834649700671;0;1;9;4;3;0
A16;2.08764744526707;1;1;9;4;16;1
A11;2.13812281936407;1;1;9;4;11;1
B14;2.53827347420156;1;0;9;4;14;0
A10;0.684817855013534;1;1;9;4;10;1
A12;0.51784597733058;1;1;9;4;12;1
A9;0.818121611140668;1;1;9;4;9;1
A17;0.701653426280245;0;1;9;4;17;0
B9;0.819209043867886;1;1;9;4;9;1
A15;2.13751755747944;1;1;9;4;15;1
B8;0.651492954231799;1;1;9;4;8;1
B2;0.768286236561835;1;1;9;4;2;1
A2;0.635082916589454;1;1;9;4;2;1
A14;2.08740088506602;1;1;9;4;14;1
B12;1.53647656715475;0;0;9;4;12;0
B7;1.83661891520023;1;1;9;4;7;1
B0;0.968700065044686;1;1;9;4;0;1
A5;0.679710697615519;1;1;9;4;5;1
B11;0.985100285382941;1;1;9;4;11;1
B1;1.06876614154316;1;1;9;4;1;1
A7;0.668142755748704;1;1;9;4;7;1
B6;1.26929739769548;1;1;9;4;6;1
A1;0.819318164605647;1;1;9;4;1;1
B15;0.634848439134657;1;1;9;4;15;1
B5;0.552115962607786;1;1;9;4;5;1
B13;0.568330035777763;1;1;9;4;13;1
B4;0.751628505764529;1;1;9;4;4;1
A6;1.9542315476574;1;1;9;4;6;1
A7;0.61801815405488;1;1;9;5;7;1
B14;2.07079563825391;1;1;9;5;14;1
B15;1.87087870575488;0;1;9;5;15;0
B13;0.551279998850077;1;1;9;5;13;1
A2;0.517750449478626;1;1;9;5;2;1
B6;2.53817907907069;1;1;9;5;6;1
B7;1.01870082016103;1;1;9;5;7;1
B0;0.835050067165866;1;1;9;5;0;1
A1;0.834620002657175;1;1;9;5;1;1
B8;0.801887903828174;1;1;9;5;8;1
A3;1.73683640174568;1;1;9;5;3;1
A17;0.517851263284683;1;1;9;5;17;1
B12;0.517838425468653;1;1;9;5;12;1
B5;0.651361556258053;1;1;9;5;5;1
B9;2.6720420322381;1;1;9;5;9;1
B1;1.40282656950876;1;1;9;5;1;1
A16;0.601432919036597;1;1;9;5;16;1
A12;0.534516923129559;1;1;9;5;12;1
A6;0.71872423007153;1;1;9;5;6;1
B4;0.68479368975386;1;1;9;5;4;1
A0;0.534491625381634;1;1;9;5;0;1
B3;0.467671912396327;1;1;9;5;3;1
B2;0.868443310027942;1;1;9;5;2;1
A13;0.534493890823796;1;1;9;5;13;1
A14;1.30259813345037;1;1;9;5;14;1
A11;1.30301082902588;1;1;9;5;11;1
B11;0.951816918794066;1;1;9;5;11;1
A8;1.31944540934637;1;1;9;5;8;1
B16;0.534866563044488;1;1;9;5;16;1
A4;1.30294966092333;1;1;9;5;4;1
A5;0.801699490984902;0;1;9;5;5;0
A10;0.885272084735334;1;1;9;5;10;1
A9;0.667714956682175;1;1;9;5;9;1
B10;0.78512520599179;1;1;9;5;10;1
A15;1.35293871117756;1;1;9;5;15;1
B17;1.7203716149088;1;1;9;5;17;1
B12;0.6013611787930131;1;1;9;6;12;1
A14;1.0854661611374468;1;1;9;6;14;1
B10;0.7518203167710453;1;1;9;6;10;1
A17;0.718154838308692;1;1;9;6;17;1
A10;0.5846230231691152;1;1;9;6;10;1
A0;2.3045509809162468;1;1;9;6;0;1
A3;2.7719785985536873;1;1;9;6;3;1
A5;0.6013351255096495;1;1;9;6;5;1
B11;0.7681861775927246;1;1;9;6;11;1
B16;0.5513864764943719;1;1;9;6;16;1
A6;0.8687929497100413;1;1;9;6;6;1
A2;0.6179656703025103;1;1;9;6;2;1
B14;1.1524837261531502;1;1;9;6;14;1
B6;0.784983235411346;1;1;9;6;6;1
B8;1.6867408738471568;1;1;9;6;8;1
A4;0.8522020508535206;1;1;9;6;4;1
A16;0.6517138390336186;1;1;9;6;16;1
B5;0.8016726828645915;1;1;9;6;5;1
B4;0.5510413679294288;1;1;9;6;4;1
B3;0.5013245532754809;1;1;9;6;3;1
A12;2.1553114287089556;1;1;9;6;12;1
B0;0.7514551961794496;1;1;9;6;0;1
B9;0.9187242300249636;1;1;9;6;9;1
A1;1.5197572910692543;1;1;9;6;1;1
A7;0.7014740752056241;1;1;9;6;7;1
A13;0.5179675582330674;1;1;9;6;13;1
B7;0.6011172614526004;1;1;9;6;7;1
B13;0.5846622919198126;1;1;9;6;13;1
A8;0.7684078174643219;1;1;9;6;8;1
A11;0.7349247103556991;1;1;9;6;11;1
B17;0.7850549756549299;1;1;9;6;17;1
B1;0.8518074790481478;1;1;9;6;1;1
A15;3.0561387080233544;1;0;9;6;15;0
A9;1.5030833245255053;1;1;9;6;9;1
B15;na;0;0;9;6;15;0
B2;0.9191482532769442;1;1;9;6;2;1
B0;2.62195632141083;1;0;10;1;0;0
A10;2.4885037986096;1;0;10;1;10;0
B4;1.1358826328069;1;1;10;1;4;1
B12;1.16925020026974;1;0;10;1;12;0
A4;1.71979429386556;0;0;10;1;4;0
A12;0.918620395474136;1;0;10;1;12;0
A16;1.10241274116561;1;0;10;1;16;0
A3;1.1696383531671;0;0;10;1;3;0
A13;1.4865120598115;1;0;10;1;13;0
B9;1.40428101061843;0;0;10;1;9;0
A8;1.26923056598753;1;0;10;1;8;0
B6;1.10235685924999;1;0;10;1;6;0
B17;0.885198078816757;0;0;10;1;17;0
A5;1.51971273659728;0;0;10;1;5;0
A17;1.21919318544678;0;0;10;1;17;0
A11;1.50312674650922;0;1;10;1;11;0
B3;1.33184893755242;1;0;10;1;3;0
B2;1.41998572740704;1;0;10;1;2;0
A0;1.8871044840198;1;0;10;1;0;0
B8;0.90179615165107;1;0;10;1;8;0
A7;1.68636480346322;0;0;10;1;7;0
A9;1.41967648873106;1;0;10;1;9;0
A1;1.30261852242984;1;1;10;1;1;1
B16;1.30272575560957;0;0;10;1;16;0
B7;1.18583996617235;0;0;10;1;7;0
A6;1.15231041656807;0;0;10;1;6;0
A15;2.45503126364201;1;0;10;1;15;0
B15;1.30385207897052;1;0;10;1;15;0
A14;1.31921206437983;0;1;10;1;14;0
B5;0.902111809235066;0;0;10;1;5;0
A2;1.25278730108403;1;0;10;1;2;0
B14;1.2191920527257;0;1;10;1;14;0
B1;1.41968366294168;0;0;10;1;1;0
B13;0.78415935439989;0;1;10;1;13;0
B11;0.952047998085618;0;1;10;1;11;0
B10;1.41959983995184;0;0;10;1;10;0
A17;1.51985772745684;1;0;10;2;17;0
B5;2.30417906399816;1;1;10;2;5;1
B10;1.6365690745879;0;0;10;2;10;0
B12;1.58696855488233;0;1;10;2;12;0
A2;1.58663515141234;1;1;10;2;2;1
B4;1.41945220599882;0;1;10;2;4;0
A15;1.80383282247931;1;1;10;2;15;1
B7;1.13581806654111;1;1;10;2;7;1
B6;1.61990492511541;0;1;10;2;6;0
B15;3.17274735309184;0;0;10;2;15;0
A8;1.6867680598516;1;1;10;2;8;1
A6;2.10444261529483;0;1;10;2;6;0
B8;1.36951639456674;0;1;10;2;8;0
B1;2.18749943375587;1;0;10;2;1;0
A1;1.83681336930022;1;0;10;2;1;0
A3;1.41946768667549;1;1;10;2;3;1
A12;2.10443242057227;1;0;10;2;12;0
B17;1.46968366275541;1;1;10;2;17;1
B14;1.26928267208859;1;0;10;2;14;0
A16;1.36998534970917;0;0;10;2;16;0
B11;1.4697214209009;1;1;10;2;11;1
A13;1.03558698692359;0;1;10;2;13;0
A7;0.801820316817611;1;1;10;2;7;1
A11;2.07086662342772;1;0;10;2;11;0
A14;0.901884128106758;1;0;10;2;14;0
A9;2.77243094053119;1;0;10;2;9;0
B2;2.1544350637123;1;0;10;2;2;0
A4;0.751700623892248;0;0;10;2;4;0
B16;1.68667479720898;0;0;10;2;16;0
A5;1.03546427330002;0;0;10;2;5;0
B3;1.06906518572941;1;0;10;2;3;0
B0;1.00232967338525;0;0;10;2;0;0
A0;1.36932269553654;0;1;10;2;0;0
B13;1.06905008247122;0;1;10;2;13;0
B9;2.83897048817016;1;0;10;2;9;0
A10;1.31965345633216;0;1;10;2;10;0
B0;0.952021189732477;0;1;10;3;0;0
A7;0.98572027310729;1;1;10;3;7;1
B1;1.50336688780226;1;1;10;3;1;1
A10;1.43718339852057;1;1;10;3;10;1
A15;2.45514567056671;0;0;10;3;15;0
B5;2.30462385388091;0;0;10;3;5;0
B9;1.9206038271077;1;0;10;3;9;0
B10;1.56986414641142;1;1;10;3;10;1
B6;1.8378169790376;1;0;10;3;6;0
A4;2.05412846803665;0;0;10;3;4;0
A2;1.23605669755489;1;1;10;3;2;1
A16;1.7035575658083;0;0;10;3;16;0
B3;1.56953414087184;1;0;10;3;3;0
B4;1.72020623460412;0;0;10;3;4;0
B16;0.985644757049158;1;1;10;3;16;1
A17;2.75511433137581;1;0;10;3;17;0
B13;1.2692962649744;1;1;10;3;13;1
B7;0.567817281000316;1;1;10;3;7;1
B12;0.768197882687673;0;0;10;3;12;0
B14;1.40291114756837;1;0;10;3;14;0
B15;1.15258642821573;0;0;10;3;15;0
A3;1.63683073804714;0;0;10;3;3;0
B8;1.08546163025312;0;0;10;3;8;0
A14;1.10224509541877;1;0;10;3;14;0
A0;1.25206649932079;0;0;10;3;0;0
A8;1.35278994427063;0;0;10;3;8;0
B17;1.13549221446738;1;0;10;3;17;0
A6;1.05183806316927;1;0;10;3;6;0
B11;2.22114036930725;0;0;10;3;11;0
A13;0.985390267567709;1;1;10;3;13;1
A12;1.50267780269496;1;0;10;3;12;0
A5;3.03941414575092;0;0;10;3;5;0
B2;1.11834023054689;1;1;10;3;2;1
A9;0.918609068030491;1;0;10;3;9;0
A1;1.20248939003795;1;1;10;3;1;1
A11;1.002260198351;0;0;10;3;11;0
B5;1.3361382549628615;0;0;10;4;5;0
B11;1.8710882633458823;0;0;10;4;11;0
B13;0.8687816224992275;1;1;10;4;13;1
A11;1.3358803673181683;0;0;10;4;11;0
A14;1.9203746356070042;1;0;10;4;14;0
A4;1.302822416415438;1;0;10;4;4;0
B10;1.6369262661319226;1;1;10;4;10;1
B7;0.9015994321089238;1;1;10;4;7;1
A6;2.354671051725745;0;1;10;4;6;0
A13;0.7350043798796833;1;1;10;4;13;1
B12;1.5028533779550344;1;0;10;4;12;0
A17;1.7367163312155753;1;0;10;4;17;0
A1;1.470647248905152;1;0;10;4;1;0
B6;na;0;0;10;4;6;0
B3;1.4029753364156932;1;0;10;4;3;0
A10;1.2357289572246373;1;1;10;4;10;1
A2;1.336158644175157;1;1;10;4;2;1
A3;0.8686615517362952;1;1;10;4;3;1
A8;0.9515061697456986;1;1;10;4;8;1
B15;1.4363734878133982;1;1;10;4;15;1
A0;1.853752775117755;1;0;10;4;0;0
B0;1.5198437569197267;0;1;10;4;0;0
A5;0.8016896739136428;0;0;10;4;5;0
B2;0.93528794310987;1;1;10;4;2;1
B8;0.9687366902362555;1;1;10;4;8;1
B9;na;0;0;10;4;9;0
B14;1.269244913943112;1;0;10;4;14;0
A12;1.135730845388025;1;0;10;4;12;0
A9;0.9354117894545197;0;0;10;4;9;0
B16;0.7682110979221761;1;1;10;4;16;1
B1;3.908085136907175;1;0;10;4;1;0
B17;1.0522851187270135;0;0;10;4;17;0
A16;0.985517512075603;1;1;10;4;16;1
B4;3.05585099151358;0;0;10;4;4;0
A7;2.121085997670889;1;1;10;4;7;1
A15;3.390497802523896;1;0;10;4;15;0
A16;0.650974158197641;1;1;10;5;16;1
A17;2.02086851140484;0;0;10;5;17;0
B14;2.52169390278868;0;0;10;5;14;0
A11;2.63872770383023;0;0;10;5;11;0
A4;0.785134645178914;1;1;10;5;4;1
B4;0.835878101876006;1;1;10;5;4;1
B8;1.68679146957584;1;1;10;5;8;1
B15;1.62008918449283;1;1;10;5;15;1
A12;0.985300780739635;0;0;10;5;12;0
A7;0.751672682818025;1;1;10;5;7;1
A15;0.785178444581106;1;1;10;5;15;1
A8;1.26922490214929;1;1;10;5;8;1
A14;1.4693770671729;0;1;10;5;14;0
B7;0.78512633848004;1;1;10;5;7;1
A10;1.60330798523501;1;1;10;5;10;1
A2;0.984501442173496;1;1;10;5;2;1
B5;2.25462083332241;1;0;10;5;5;0
A3;1.13564702239819;1;1;10;5;3;1
B2;0.902720091864467;1;1;10;5;2;1
B13;0.651583951199427;1;1;10;5;13;1
B11;2.70540469116531;1;0;10;5;11;0
B10;1.15222281799652;1;1;10;5;10;1
A5;1.18599628447555;1;0;10;5;5;0
B0;1.50316223897971;0;1;10;5;0;0
B12;1.03558623185381;0;0;10;5;12;0
B1;1.58676277357154;0;0;10;5;1;0
B17;2.09340366418473;0;0;10;5;17;0
B3;1.23567949421704;1;1;10;5;3;1
A9;1.31979542691261;0;0;10;5;9;0
B6;3.23995748441666;1;0;10;5;6;0
B9;0.701673060422763;1;1;10;5;9;1
A13;0.918624548707157;1;1;10;5;13;1
A0;1.002231502207;0;1;10;5;0;0
A1;0.501119149383157;1;1;10;5;1;1
B16;0.734918669098988;1;1;10;5;16;1
A6;0.952069897670299;1;0;10;5;6;0
A10;1.03620621957816;1;1;10;6;10;1
B13;0.801928304834291;1;1;10;6;13;1
A1;1.46978560974821;1;0;10;6;1;0
B8;0.817645481787622;1;1;10;6;8;1
B0;1.43651432543993;0;1;10;6;0;0
A9;1.77039275947027;1;0;10;6;9;0
A7;0.951948316767812;1;1;10;6;7;1
A3;0.901980033610016;1;1;10;6;3;1
B14;2.20414999034256;0;1;10;6;14;0
B5;0.684832580620423;1;1;10;6;5;1
B9;0.901910558575764;1;1;10;6;9;1
A15;1.11875066068023;1;1;10;6;15;1
B3;1.45398158929311;1;1;10;6;3;1
A12;0.785000226460397;1;1;10;6;12;1
B7;0.534570917254314;1;1;10;6;7;1
B15;1.03569270973094;0;1;10;6;15;0
A13;0.668406307231635;1;1;10;6;13;1
B17;1.85393061581999;1;0;10;6;17;0
A4;0.734717041021213;1;1;10;6;4;1
B16;1.15240518958308;1;1;10;6;16;1
B2;0.61815785896033;0;0;10;6;2;0
A17;1.38598722266033;0;0;10;6;17;0
B10;1.83726269053295;1;0;10;6;10;0
A5;0.584571672370657;1;1;10;6;5;1
B12;1.01871781121008;1;1;10;6;12;1
B4;0.734900167677552;1;1;10;6;4;1
B6;2.10524950549006;0;0;10;6;6;0
B11;2.18772522686049;1;0;10;6;11;0
A11;2.35464046755806;1;0;10;6;11;0
B1;2.25476997764781;1;0;10;6;1;0
A14;1.67011297214776;1;0;10;6;14;0
A0;1.00212540198117;0;0;10;6;0;0
A8;0.719220371218398;1;1;10;6;8;1
A2;1.0359453111887;1;1;10;6;2;1
A6;0.684777454007417;1;0;10;6;6;0
A16;0.785258869407699;1;1;10;6;16;1
A7;1.63699536328204;1;0;11;1;7;0
B15;1.33607255597599;0;0;11;1;15;0
B9;1.2024301099591;0;0;11;1;9;0
B11;1.38589811371639;0;0;11;1;11;0
B14;1.35263098264113;0;1;11;1;14;0
